loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
6097,35,1,Aadhar,699108,833364,0,0,0,0
6098,42,2,VoterID,858804,1026000,8,4,0,1
6099,28,2,Aadhar,767364,1063488,2,0,0,0
6100,30,1,Aadhar,806028,1395312,0,0,0,1
6101,37,2,Aadhar,457680,631152,0,0,0,1
6102,28,2,Aadhar,614124,833592,0,0,0,1
6103,24,,Aadhar,614676,833400,0,0,0,1
6104,39,2,Aadhar,635736,950868,6,4,0,0
6105,26,1,Aadhar,596556,848340,3,2,0,1
6106,27,1,Aadhar,752556,858492,3,3,0,0
6107,35,1,Aadhar,681108,874632,0,0,0,1
6108,48,2,Aadhar,562428,1156596,0,0,0,1
6109,25,2,PAN,756744,1075608,0,0,0,0
6110,46,1,Aadhar,699108,859464,0,0,0,1
6111,31,1,Aadhar,864276,1110000,0,0,0,1
6112,27,1,Aadhar,330324,790500,0,0,0,0
6113,29,1,Aadhar,496728,781872,0,0,0,0
6114,48,1,Aadhar,737364,837564,2,0,0,1
6115,28,1,Aadhar,731364,931896,4,3,0,0
6116,29,1,Aadhar,641556,828600,2,2,0,1
6117,37,1,Aadhar,722400,927600,0,0,0,1
6118,33,2,Aadhar,636936,810408,0,0,0,1
6119,34,2,Aadhar,770556,937836,4,4,0,1
6120,29,1,VoterID,871476,2093748,2,0,0,1
6121,41,2,Aadhar,699108,803724,0,0,0,0
6122,31,,Aadhar,838476,1225992,0,0,0,0
6123,35,2,Aadhar,728556,854724,0,0,0,0
6124,27,1,Aadhar,675108,818724,2,2,0,0
6125,45,1,Aadhar,651636,780636,0,0,0,0
6126,43,1,Aadhar,553740,833460,3,3,0,1
6127,47,2,Aadhar,639636,804012,0,0,0,0
6128,41,2,Aadhar,431268,699168,4,4,0,0
6129,45,1,Aadhar,600936,835728,2,2,0,0
6130,47,1,Aadhar,584040,813000,0,0,0,1
6131,33,1,Aadhar,526932,705900,0,0,0,1
6132,48,2,Aadhar,754164,960000,0,0,0,1
6133,24,2,Aadhar,680508,872364,0,0,0,0
6134,39,1,Aadhar,592188,784800,0,0,0,0
6135,43,2,Aadhar,556188,816000,4,2,0,0
6136,26,1,Aadhar,565740,792108,0,0,0,0
6137,46,1,Aadhar,758964,858360,2,2,0,1
6138,26,1,Aadhar,604956,813600,0,0,0,0
6139,40,2,Aadhar,440868,1012428,22,3,0,0
6140,42,2,Aadhar,613236,877584,0,0,0,0
6141,44,2,Aadhar,668400,849492,18,8,0,0
6142,48,2,Aadhar,687756,849264,18,4,0,1
6143,43,1,Aadhar,544548,813516,0,0,0,1
6144,42,2,Driving,1151880,1597836,0,0,0,1
6145,33,2,VoterID,570876,920268,0,0,0,0
6146,32,,VoterID,731364,969624,0,0,0,0
6147,36,2,Aadhar,438564,834336,2,2,0,0
6148,28,2,Aadhar,663108,1050732,2,2,0,0
6149,31,1,Aadhar,663108,775200,3,2,0,0
6150,34,2,Aadhar,794028,1073184,0,0,0,1
6151,41,1,Aadhar,737604,998964,2,2,0,1
6152,42,1,Aadhar,796428,954000,0,0,0,0
6153,28,2,Aadhar,622944,802944,4,2,0,1
6154,32,2,Aadhar,541788,797400,3,0,0,0
6155,49,2,Aadhar,707364,932424,0,0,0,1
6156,39,1,Aadhar,794676,957720,0,0,0,0
6157,40,2,Aadhar,474060,671832,2,2,0,0
6158,26,2,VoterID,494520,764220,0,0,0,0
6159,44,1,Aadhar,396168,840840,3,3,0,0
6160,44,2,Aadhar,642936,825660,0,0,0,1
6161,31,2,Aadhar,580188,817500,0,0,0,0
6162,25,1,Aadhar,633336,1160676,0,0,0,0
6163,32,2,Aadhar,619836,805956,2,2,0,1
6164,26,1,Aadhar,514728,780624,0,0,0,1
6165,30,2,Aadhar,529740,854880,0,0,0,0
6166,37,1,Aadhar,830028,996000,6,5,0,0
6167,35,2,Aadhar,277992,762000,3,2,0,0
6168,41,1,Aadhar,682956,846972,4,4,0,0
6169,36,1,Aadhar,526740,815328,2,0,0,0
6170,40,1,Aadhar,654156,842400,0,0,0,0
6171,39,2,Aadhar,761364,924096,0,0,0,0
6172,36,2,VoterID,680028,977472,0,0,0,1
6173,24,,Aadhar,858204,1032000,2,2,0,0
6174,45,1,Aadhar,766584,1044000,0,0,0,0
6175,29,2,Aadhar,636936,968184,0,0,0,0
6176,37,2,Aadhar,675108,881040,0,0,0,1
6177,48,2,Aadhar,717756,924900,0,0,0,0
6178,40,1,Aadhar,648156,811644,2,0,0,0
6179,23,,Aadhar,485928,842832,0,0,0,0
6180,39,1,VoterID,447300,579840,3,0,0,0
6181,45,2,PAN,696156,900612,2,2,0,1
6182,46,1,Aadhar,654276,789036,7,3,0,0
6183,47,1,Aadhar,690156,912000,0,0,0,1
6184,31,1,Aadhar,644172,783084,0,0,0,1
6185,32,1,Aadhar,502728,683160,3,0,0,1
6186,24,1,Aadhar,625476,709752,0,0,0,1
6187,41,1,Aadhar,778584,897600,4,2,0,1
6188,26,2,Driving,821352,1183548,2,0,0,0
6189,46,2,VoterID,777384,995976,0,0,0,1
6190,29,1,Aadhar,615636,749952,9,5,0,0
6191,44,2,Aadhar,728556,883368,4,2,0,1
6192,26,1,Aadhar,580788,751716,0,0,0,0
6193,27,2,Aadhar,719364,816000,0,0,0,0
6194,35,1,Aadhar,578400,717504,0,0,0,1
6195,30,2,VoterID,832476,1226340,0,0,0,0
6196,31,2,Aadhar,763764,1008000,0,0,0,1
6197,46,2,Aadhar,354348,738144,0,0,0,1
6198,43,1,Aadhar,687108,867240,6,2,0,1
6199,34,1,Aadhar,568188,853860,5,5,0,0
6200,26,2,VoterID,1005180,1487940,0,0,0,0
6201,30,1,Aadhar,708156,786840,3,0,0,1
6202,41,2,VoterID,508728,829920,2,2,0,0
6203,30,1,Aadhar,556188,942000,6,6,0,0
6204,40,1,Aadhar,631236,718800,5,5,0,1
6205,34,1,Aadhar,919812,1257600,0,0,0,1
6206,42,2,Aadhar,968232,1305204,0,0,0,0
6207,34,1,Aadhar,600936,803340,0,0,0,1
6208,45,1,Aadhar,597636,731040,7,2,0,0
6209,49,2,VoterID,580188,770820,0,0,0,1
6210,27,1,Aadhar,911532,1362852,0,0,0,1
6211,30,1,Aadhar,687108,822228,0,0,0,0
6212,28,1,Aadhar,608436,782652,0,0,0,0
6213,36,2,VoterID,600936,807384,0,0,0,1
6214,45,1,Aadhar,699108,927864,0,0,0,1
6215,46,2,Aadhar,520728,742884,0,0,0,1
6216,42,2,PAN,642156,826128,0,0,0,1
6217,27,1,Aadhar,612636,814164,2,2,0,0
6218,36,1,Aadhar,726156,881760,4,3,0,0
6219,38,2,VoterID,676956,800988,8,5,0,0
6220,30,2,Driving,681108,864420,0,0,0,0
6221,47,1,Aadhar,787608,903960,4,2,0,0
6222,30,2,PAN,237252,865320,0,0,0,0
6223,49,2,Aadhar,527268,751212,13,5,0,0
6224,41,1,Aadhar,624936,956628,14,2,0,0
6225,42,2,Aadhar,630288,803796,2,2,0,0
6226,45,2,Aadhar,780984,890772,2,2,0,1
6227,32,1,Aadhar,1104660,1524000,0,0,0,1
6228,32,2,Aadhar,556188,765000,6,4,1,0
6229,28,1,Aadhar,466728,858360,0,0,0,0
6230,35,2,Aadhar,686988,870000,2,2,0,1
6231,30,1,Aadhar,612936,831324,0,0,0,0
6232,44,2,Aadhar,696156,819276,0,0,0,0
6233,28,1,Aadhar,624000,753264,0,0,0,1
6234,45,2,Aadhar,853476,1157892,0,0,0,1
6235,31,2,Aadhar,717516,949680,0,0,0,0
6236,44,2,Aadhar,523740,859728,2,2,0,0
6237,47,2,Aadhar,821076,1157424,0,0,0,1
6238,36,2,Aadhar,614796,824688,4,3,0,1
6239,25,2,Aadhar,705108,858840,0,0,0,1
6240,40,1,Aadhar,627336,781152,0,0,0,0
6241,33,2,Aadhar,580800,938352,0,0,0,0
6242,24,1,Aadhar,731364,851184,0,0,0,1
6243,38,2,Aadhar,574188,729204,0,0,0,1
6244,44,2,PAN,695916,863016,2,2,0,0
6245,29,1,Aadhar,722556,814200,0,0,0,1
6246,35,2,Aadhar,499728,625980,2,0,0,0
6247,27,1,Aadhar,707364,816000,4,4,0,1
6248,23,,Aadhar,597336,930000,0,0,0,1
6249,28,1,Aadhar,807732,1060152,0,0,0,0
6250,49,1,Aadhar,766428,876948,2,2,0,0
6251,29,2,Aadhar,449268,769500,3,2,0,0
6252,45,1,PAN,682992,895140,3,3,0,1
6253,44,2,Aadhar,588588,756000,0,0,0,1
6254,39,2,Aadhar,360408,812832,0,0,0,1
6255,39,2,Aadhar,496728,903420,2,2,0,0
6256,45,2,VoterID,389808,867816,0,0,0,1
6257,36,1,VoterID,633636,824040,0,0,0,1
6258,26,1,Aadhar,740556,936000,5,3,0,0
6259,28,2,Aadhar,681108,884316,2,0,0,0
6260,46,2,Aadhar,1180680,1769736,0,0,0,0
6261,37,1,Aadhar,649548,834000,4,3,0,0
6262,44,2,Aadhar,342348,697020,10,3,0,0
6263,22,,Aadhar,860604,1184760,0,0,0,1
6264,41,1,Aadhar,578436,1143096,0,0,0,0
6265,32,,Aadhar,651636,940800,0,0,0,1
6266,34,2,Aadhar,742080,888000,2,2,0,0
6267,40,,Aadhar,795384,876012,7,3,0,0
6268,38,2,PAN,956232,1152000,0,0,0,0
6269,25,2,Aadhar,681108,799440,2,0,0,0
6270,39,1,Aadhar,826584,900000,3,2,0,0
6271,25,1,Aadhar,697908,890460,2,2,0,0
6272,46,2,Aadhar,763956,869160,2,2,0,0
6273,42,1,Aadhar,624396,835860,0,0,0,0
6274,45,2,VoterID,897300,1260288,2,2,0,1
6275,43,2,Aadhar,847476,981600,13,3,0,1
6276,39,1,Aadhar,508728,1058604,7,0,0,1
6277,50,2,Aadhar,633636,756888,0,0,0,1
6278,42,2,VoterID,802584,1107780,0,0,0,1
6279,27,2,Aadhar,701364,814848,0,0,0,1
6280,32,1,Aadhar,1039440,1200624,0,0,0,0
6281,43,1,Aadhar,603936,927000,3,2,0,1
6282,28,1,Aadhar,602196,863736,20,10,0,0
6283,27,1,Aadhar,684756,949344,0,0,0,1
6284,36,2,Aadhar,544188,754740,5,4,0,0
6285,42,1,Aadhar,687108,960000,4,3,0,0
6286,43,1,Aadhar,547188,881052,8,0,0,1
6287,47,2,Aadhar,553740,1020192,5,3,0,0
6288,43,2,Aadhar,591636,858756,7,2,0,1
6289,47,2,Aadhar,687108,846000,0,0,0,1
6290,36,1,Aadhar,663108,868560,3,3,0,1
6291,29,1,Aadhar,725844,998964,0,0,0,1
6292,44,1,Aadhar,634536,836400,0,0,0,0
6293,41,1,Aadhar,790584,973200,0,0,0,1
6294,35,2,Aadhar,527148,1001748,0,0,0,0
6295,25,2,PAN,437196,1193112,0,0,0,0
6296,39,1,Aadhar,681108,955896,0,0,0,0
6297,33,2,Aadhar,669156,912000,2,2,0,1
6298,36,1,Aadhar,520728,839820,2,0,0,1
6299,45,2,Aadhar,425268,802104,2,0,0,0
6300,34,2,PAN,684156,979548,0,0,0,0
6301,21,,Aadhar,1168680,1613280,0,0,0,1
6302,39,1,Aadhar,776628,999216,0,0,0,1
6303,43,1,Aadhar,716964,819600,0,0,0,0
6304,29,2,Driving,770556,1321380,0,0,0,0
6305,48,1,Aadhar,618636,823416,6,2,0,0
6306,25,1,Aadhar,652956,748692,0,0,0,1
6307,43,2,Aadhar,606936,853320,0,0,0,0
6308,37,1,Aadhar,731964,873396,4,4,0,1
6309,42,1,Aadhar,706860,831660,0,0,0,1
6310,41,2,PAN,631692,814704,10,4,0,0
6311,46,2,Aadhar,620436,709812,7,4,0,0
6312,33,2,VoterID,587736,812100,2,2,0,1
6313,35,2,Aadhar,726564,911616,2,0,0,1
6314,45,2,Aadhar,716964,812340,0,0,0,0
6315,42,2,Aadhar,740556,868656,0,0,0,1
6316,49,1,Aadhar,798036,908652,0,0,0,1
6317,25,2,Aadhar,809028,1253568,0,0,0,1
6318,35,2,Aadhar,833004,1074228,0,0,0,1
6319,25,2,VoterID,648936,833616,0,0,0,1
6320,42,1,Aadhar,663108,845772,6,4,0,0
6321,44,1,Aadhar,724956,891072,0,0,0,0
6322,30,2,Aadhar,682956,837228,2,0,0,0
6323,26,2,Aadhar,772584,936000,0,0,0,1
6324,36,2,Aadhar,595572,835836,0,0,0,0
6325,49,1,Aadhar,249288,811656,5,3,0,1
6326,34,2,Aadhar,806400,1038204,2,2,0,0
6327,39,1,Aadhar,664956,817416,6,5,1,1
6328,32,2,Aadhar,995532,1216668,0,0,0,1
6329,32,1,Aadhar,568104,789624,2,0,0,0
6330,34,1,Aadhar,284412,780216,0,0,0,0
6331,44,1,Aadhar,618936,910884,2,2,0,1
6332,28,2,Aadhar,595656,784692,0,0,0,1
6333,31,2,Aadhar,643476,945576,0,0,0,0
6334,50,2,Aadhar,486672,641136,20,5,0,1
6335,43,2,Aadhar,461268,882000,0,0,0,1
6336,27,2,Aadhar,545976,862008,0,0,0,0
6337,23,,Aadhar,620436,783000,3,3,0,0
6338,30,2,Aadhar,568188,733416,2,2,0,1
6339,36,2,Aadhar,720156,828000,0,0,0,1
6340,39,2,Aadhar,463848,1046532,5,3,0,0
6341,25,1,Aadhar,626400,775800,3,3,0,0
6342,28,1,Aadhar,643668,860736,0,0,0,1
6343,29,2,Aadhar,765756,1811448,0,0,0,0
6344,31,2,Aadhar,565740,812340,0,0,0,1
6345,31,2,Aadhar,491928,875148,0,0,0,0
6346,43,2,PAN,690384,1216344,0,0,0,1
6347,41,2,Aadhar,484728,912000,3,0,0,1
6348,27,1,Aadhar,621636,823560,3,3,0,0
6349,37,2,VoterID,703908,943992,2,0,0,1
6350,31,1,Aadhar,719364,976140,0,0,0,1
6351,27,1,Aadhar,675108,816000,0,0,0,0
6352,32,2,Aadhar,592188,913440,0,0,0,0
6353,32,2,Aadhar,540948,732552,0,0,0,0
6354,47,2,Aadhar,550548,891600,0,0,0,0
6355,26,1,VoterID,466068,824532,0,0,0,0
6356,49,1,Aadhar,354348,640932,12,8,0,1
6357,40,2,Aadhar,766584,924828,0,0,0,1
6358,46,1,Aadhar,591636,898200,5,5,0,0
6359,37,2,Aadhar,705108,869940,0,0,0,1
6360,25,2,Aadhar,804480,1208916,0,0,0,1
6361,26,1,Aadhar,808584,1008000,0,0,0,0
6362,38,1,Aadhar,643908,754068,7,7,0,0
6363,25,1,Aadhar,665508,807420,5,4,0,0
6364,37,1,Aadhar,734556,875400,5,4,0,0
6365,43,1,Driving,689508,885600,0,0,0,0
6366,48,2,Aadhar,699108,849972,2,0,0,1
6367,46,1,Aadhar,722556,925320,5,4,0,0
6368,26,1,Aadhar,730164,921960,0,0,0,0
6369,49,1,Aadhar,520728,828948,0,0,0,0
6370,44,1,Aadhar,681708,897816,0,0,0,0
6371,42,2,Aadhar,663756,766356,0,0,0,0
6372,33,1,Aadhar,879876,1076640,0,0,0,0
6373,42,2,Aadhar,585636,780840,11,7,0,0
6374,42,2,Aadhar,603600,704976,15,5,0,0
6375,49,1,Aadhar,508728,727200,4,4,0,0
6376,39,2,Aadhar,627636,766800,3,2,0,1
6377,40,2,Aadhar,556188,779040,0,0,0,0
6378,41,1,Aadhar,645756,868548,2,2,0,0
6379,31,2,Aadhar,699108,911040,3,3,0,0
6380,35,2,Aadhar,648156,1007040,2,2,0,0
6381,21,,Aadhar,626016,885804,0,0,0,0
6382,40,1,Aadhar,496728,738108,3,2,0,0
6383,33,1,Aadhar,490728,1069692,2,0,0,0
6384,46,1,Aadhar,721764,840000,12,4,0,0
6385,29,2,Aadhar,683508,1121940,0,0,0,0
6386,35,1,Aadhar,467268,821532,0,0,0,1
6387,31,2,VoterID,487320,954000,0,0,0,1
6388,31,2,Aadhar,568188,875820,0,0,0,0
6389,46,2,Aadhar,538188,741204,2,0,0,1
6390,40,2,Aadhar,725364,882108,3,0,0,0
6391,47,2,VoterID,594732,1101444,2,2,0,0
6392,44,2,Aadhar,594684,816432,6,2,0,1
6393,28,1,VoterID,609636,771900,4,3,0,0
6394,30,2,Aadhar,618156,786228,0,0,0,1
6395,38,1,Aadhar,731364,840000,0,0,0,0
6396,44,2,Aadhar,774708,996324,2,2,0,0
6397,36,1,Aadhar,696156,921180,3,3,0,0
6398,26,1,VoterID,496728,708588,2,0,0,0
6399,41,1,Aadhar,449268,876000,0,0,0,0
6400,26,2,Aadhar,953196,1818276,2,2,0,1
6401,36,2,PAN,797904,1278000,2,2,0,0
6402,41,2,Aadhar,749364,866508,2,0,0,0
6403,38,2,Aadhar,754668,883200,5,4,0,0
6404,46,2,Aadhar,708156,800616,0,0,0,0
6405,33,2,Aadhar,552216,893196,0,0,0,0
6406,49,2,Aadhar,558540,732660,12,7,0,0
6407,25,2,Aadhar,652308,837168,0,0,0,0
6408,33,2,VoterID,867804,1321572,2,0,0,1
6409,38,2,Aadhar,992232,1650240,2,0,0,0
6410,24,1,Aadhar,520728,751392,0,0,0,1
6411,35,2,Aadhar,690156,836808,8,2,0,1
6412,37,1,Driving,579228,901188,0,0,0,0
6413,36,1,Aadhar,410448,564000,0,0,0,0
6414,36,2,VoterID,763548,1039176,2,0,0,0
6415,28,2,Aadhar,615636,925908,0,0,0,1
6416,31,2,VoterID,607236,1132320,2,2,0,1
6417,28,2,Aadhar,434148,845592,0,0,0,0
6418,49,2,Aadhar,705756,880884,13,3,0,0
6419,27,2,Aadhar,565740,901704,0,0,0,0
6420,31,2,Aadhar,542868,862296,0,0,0,1
6421,35,2,VoterID,541740,784788,4,4,0,1
6422,35,2,Aadhar,841476,1164780,0,0,0,1
6423,39,1,VoterID,762144,949560,0,0,0,1
6424,50,2,Aadhar,687108,873600,3,2,0,1
6425,25,2,Aadhar,606936,772728,0,0,0,1
6426,38,1,Aadhar,318348,799632,5,4,0,0
6427,25,1,Aadhar,499728,727800,0,0,0,0
6428,36,1,Aadhar,469128,690528,0,0,0,0
6429,42,2,Aadhar,469368,637428,0,0,0,0
6430,45,2,Aadhar,612036,799404,19,10,0,0
6431,22,,Aadhar,666156,820956,0,0,0,0
6432,47,2,Aadhar,672156,771960,0,0,0,0
6433,43,2,Aadhar,707364,855000,0,0,0,0
6434,26,1,Aadhar,580188,830052,4,3,0,1
6435,46,2,Aadhar,924792,1353888,0,0,0,1
6436,47,1,VoterID,593736,1162812,0,0,0,1
6437,43,1,Aadhar,448344,840492,12,3,0,0
6438,30,1,Aadhar,879804,1165236,0,0,0,1
6439,29,1,Aadhar,872076,1184160,0,0,0,1
6440,39,1,Aadhar,865476,1005600,4,4,0,0
6441,49,1,Aadhar,509016,629904,0,0,0,1
6442,33,2,Aadhar,802584,1133040,0,0,0,1
6443,29,1,Aadhar,772584,888000,4,2,0,0
6444,42,2,Aadhar,675108,1403856,0,0,0,0
6445,48,2,VoterID,576540,818124,8,3,0,1
6446,48,1,Aadhar,588000,828000,2,0,0,0
6447,36,2,Aadhar,719364,861792,0,0,0,0
6448,27,2,Aadhar,707364,909600,0,0,0,1
6449,34,1,Aadhar,806028,958044,3,3,0,0
6450,44,2,Aadhar,845004,965700,0,0,0,0
6451,29,1,Aadhar,692184,826200,0,0,0,0
6452,43,2,Aadhar,758556,1192776,0,0,0,0
6453,42,2,Aadhar,731364,859092,21,5,0,0
6454,25,2,Aadhar,826584,1135200,0,0,0,1
6455,31,1,Aadhar,719364,927840,0,0,0,0
6456,48,1,Aadhar,532188,1102704,6,4,0,0
6457,35,1,Aadhar,642936,800568,0,0,0,0
6458,40,1,Aadhar,513528,840000,5,4,0,0
6459,25,1,Aadhar,774984,992400,0,0,0,0
6460,29,1,Aadhar,734556,923772,0,0,0,1
6461,29,1,Aadhar,246888,852000,0,0,0,0
6462,47,1,PAN,565740,955188,6,2,0,1
6463,37,2,Aadhar,249852,594912,0,0,0,1
6464,36,2,VoterID,613224,1018320,3,3,1,0
6465,29,2,Aadhar,634104,769956,0,0,0,1
6466,48,2,Aadhar,708564,909960,0,0,0,1
6467,48,2,Aadhar,451428,916056,4,2,0,0
6468,47,2,Aadhar,425268,850344,2,2,0,0
6469,30,2,Aadhar,739356,885840,5,0,0,0
6470,32,1,Aadhar,576588,669240,0,0,0,1
6471,27,2,Aadhar,508728,778800,0,0,0,1
6472,24,2,VoterID,633636,794760,0,0,0,0
6473,45,2,PAN,908028,1268208,3,3,0,1
6474,39,1,Aadhar,843804,1012752,6,3,0,1
6475,40,1,Aadhar,714156,911856,0,0,0,1
6476,46,2,Aadhar,618732,834204,4,0,0,1
6477,48,2,Aadhar,693228,803400,4,3,0,0
6478,49,1,Aadhar,628320,763164,2,0,0,1
6479,26,1,Aadhar,294888,864000,0,0,0,1
6480,33,2,Aadhar,707364,914388,0,0,0,0
6481,31,1,Aadhar,580188,756000,3,2,0,0
6482,38,1,Aadhar,592188,880200,0,0,0,0
6483,30,2,Driving,651108,1148976,2,2,0,0
6484,31,1,Aadhar,770556,996000,8,4,0,1
6485,45,2,VoterID,657756,952068,4,4,0,0
6486,29,2,Aadhar,548988,777960,5,5,0,0
6487,46,1,Aadhar,565236,899544,2,2,0,0
6488,26,1,PAN,745680,932400,0,0,0,0
6489,47,2,VoterID,865404,977880,0,0,0,0
6490,39,1,Aadhar,725364,832728,0,0,0,1
6491,38,2,Aadhar,642108,789240,6,5,0,0
6492,45,2,Aadhar,731364,843360,0,0,0,1
6493,22,,Aadhar,529728,2053464,0,0,0,0
6494,41,1,Aadhar,616536,714000,3,3,0,0
6495,32,2,VoterID,774984,884496,2,2,0,1
6496,35,2,Aadhar,425268,639432,2,2,0,0
6497,37,2,Aadhar,565176,691104,18,5,0,0
6498,31,2,Aadhar,444468,612120,0,0,0,1
6499,39,2,VoterID,699108,845892,9,0,0,1
6500,35,2,Aadhar,774984,972000,3,0,0,0
6501,27,1,Aadhar,740556,852000,5,0,0,0
6502,26,2,Aadhar,336348,650520,2,2,0,0
6503,25,1,Aadhar,596556,821676,0,0,0,0
6504,30,2,Aadhar,672156,767400,0,0,0,0
6505,31,2,PAN,606936,788916,0,0,0,1
6506,30,1,Aadhar,428268,978204,0,0,0,0
6507,32,1,Aadhar,774828,991332,0,0,0,1
6508,32,2,Aadhar,709908,928320,0,0,0,0
6509,39,,Aadhar,809628,1121100,0,0,0,0
6510,30,1,Aadhar,378420,781332,4,3,0,0
6511,47,2,Aadhar,604836,830136,3,2,0,0
6512,42,1,Aadhar,348348,504000,22,9,0,0
6513,24,,Aadhar,719364,936000,0,0,0,0
6514,38,2,Aadhar,939012,1422804,4,3,0,1
6515,36,1,Aadhar,814584,924000,19,8,1,1
6516,26,1,Aadhar,715356,888252,0,0,0,1
6517,26,1,Aadhar,511128,718488,0,0,0,0
6518,42,2,Aadhar,508728,815772,0,0,0,0
6519,46,2,VoterID,672156,805308,6,3,0,1
6520,35,2,Aadhar,753756,934524,0,0,0,0
6521,23,,Aadhar,733356,1041600,0,0,0,0
6522,23,,Aadhar,777600,940320,3,2,0,1
6523,35,2,Aadhar,871476,1062468,6,3,0,1
6524,38,2,Aadhar,451668,841404,0,0,0,0
6525,45,2,VoterID,712416,818952,0,0,0,1
6526,34,1,Aadhar,784584,1002000,0,0,0,0
6527,27,2,Aadhar,824028,1205784,0,0,0,0
6528,38,2,Aadhar,655428,808992,0,0,0,1
6529,31,1,VoterID,755364,901332,8,5,0,0
6530,26,1,Aadhar,708156,808800,0,0,0,1
6531,46,2,Aadhar,663156,835368,2,0,0,0
6532,39,1,Aadhar,755364,859800,2,2,0,1
6533,24,,Aadhar,684156,977244,0,0,0,1
6534,47,1,Aadhar,694956,897600,0,0,0,1
6535,48,2,Aadhar,527076,945300,2,0,0,0
6536,40,1,Aadhar,670308,814200,5,2,0,0
6537,31,2,Aadhar,861804,1258188,0,0,0,1
6538,30,1,Aadhar,989832,1273200,8,3,0,1
6539,42,1,Aadhar,710568,827148,5,3,0,0
6540,46,1,Aadhar,675108,809136,5,4,0,1
6541,40,2,Aadhar,167880,807600,2,2,0,0
6542,44,2,Aadhar,624936,732384,3,2,0,0
6543,28,2,Aadhar,721356,825960,6,4,0,0
6544,35,2,VoterID,770604,1146336,0,0,0,0
6545,45,2,Aadhar,665508,868164,3,2,0,0
6546,48,1,Aadhar,882204,1063200,0,0,0,1
6547,38,1,PAN,625656,982020,0,0,0,0
6548,28,2,Aadhar,796584,954000,6,4,0,0
6549,46,1,Aadhar,651636,791400,0,0,0,1
6550,32,1,Aadhar,380808,738108,2,0,0,1
6551,30,2,Aadhar,621636,940200,0,0,0,0
6552,30,2,Aadhar,467268,893364,0,0,0,1
6553,39,2,Aadhar,574188,685200,0,0,0,1
6554,36,1,Aadhar,794028,969108,0,0,0,0
6555,35,1,Aadhar,654156,842784,0,0,0,0
6556,25,1,Aadhar,663600,888000,3,2,0,1
6557,37,2,Aadhar,757284,1075656,2,2,0,1
6558,33,1,Aadhar,636936,736152,7,6,0,1
6559,45,1,VoterID,660156,979476,4,3,0,0
6560,24,,Aadhar,495528,779940,2,2,0,0
6561,40,1,Aadhar,671940,936000,8,5,0,0
6562,43,2,Aadhar,645636,821136,2,0,0,1
6563,33,1,Driving,698508,1085100,0,0,0,0
6564,31,1,Aadhar,583188,777420,2,2,0,1
6565,46,1,Aadhar,584988,826044,3,2,0,0
6566,39,2,VoterID,713364,881208,3,2,0,0
6567,30,2,PAN,1145880,1696956,5,0,0,0
6568,29,1,Aadhar,680556,908784,0,0,0,1
6569,25,2,Aadhar,657708,797940,0,0,0,0
6570,27,2,Aadhar,672156,900000,0,0,0,0
6571,36,2,Aadhar,699108,824484,5,5,0,1
6572,48,2,Aadhar,802584,907200,6,5,0,1
6573,37,1,Aadhar,630936,767784,2,2,0,0
6574,49,1,Driving,639636,767376,0,0,0,0
6575,29,2,Aadhar,580188,1282848,0,0,0,0
6576,44,1,Aadhar,709236,901584,2,2,0,0
6577,26,2,Aadhar,1024080,1375632,0,0,0,0
6578,24,,Aadhar,873804,1058748,0,0,0,1
6579,30,1,VoterID,724164,894012,2,0,0,0
6580,49,2,Aadhar,766956,906240,0,0,0,1
6581,40,2,VoterID,656556,772572,23,5,0,1
6582,35,1,Aadhar,676308,852252,0,0,0,1
6583,44,1,Aadhar,712956,862560,3,3,0,1
6584,49,2,Aadhar,688956,834540,0,0,0,1
6585,29,2,Aadhar,609972,805020,2,2,0,0
6586,27,1,Aadhar,487248,621420,3,2,0,0
6587,24,1,Aadhar,719364,852816,2,2,0,0
6588,23,,Aadhar,835476,1140516,13,3,0,0
6589,47,1,Aadhar,428316,769764,17,5,1,0
6590,25,1,Aadhar,796464,1027284,0,0,0,0
6591,39,2,Aadhar,586836,799200,2,0,0,1
6592,32,1,Aadhar,708156,912336,3,3,0,0
6593,45,2,Aadhar,366000,834000,2,0,0,0
6594,29,2,Aadhar,669420,902916,0,0,0,0
6595,45,2,Aadhar,615636,771540,10,3,0,0
6596,47,2,Aadhar,526188,711180,3,3,0,1
6597,35,1,Aadhar,597636,885600,5,4,0,0
6598,37,2,PAN,696756,1069068,0,0,0,1
6599,33,1,Aadhar,559740,786492,0,0,0,1
6600,27,1,Aadhar,663108,904332,2,2,0,0
6601,25,1,Aadhar,688308,833952,0,0,0,0
6602,28,,Aadhar,1140120,1903476,10,3,0,1
6603,27,2,VoterID,655836,795816,0,0,0,0
6604,35,1,Aadhar,692316,818760,5,5,0,0
6605,34,2,Aadhar,603636,851892,4,2,0,0
6606,44,1,Aadhar,556188,825000,8,5,0,1
6607,39,2,Aadhar,538188,853848,0,0,0,1
6608,26,1,Aadhar,586188,776520,0,0,0,0
6609,42,1,Aadhar,770400,1023696,2,2,0,1
6610,40,2,Aadhar,740964,980580,10,8,0,1
6611,39,2,Aadhar,861804,1258200,8,3,0,0
6612,34,2,Driving,597336,802572,0,0,0,1
6613,32,1,Aadhar,480648,796332,0,0,0,0
